      Chalets,100.136,106.803,103.676,104.025,97.029,103.306,99.467,100.859,96.369,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
      Package Holidays,94.541,98.277,95.378,96.451,94.749,98.641,101.502,101.166,98.69,99.09,96.064,95.766,94.364,94.672,91.325,88.323,86.008,85.834,84.13,83.539,83.001,83.053,82.663,82.352,83.959,85.293,83.533,84.478,83.119,83.894,81.957,81.545,81.26,82.006,79.892,80.322,80.801,81.864,80.689,80.988,80.625,81.253,80.132,79.874,80.606,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
  Education,99.562,101.216,100.801,100.49,100.252,100.092,99.968,99.991,99.95,97.541,96.875,96.689,96.523,94.989,94.49,94.092,93.707,93.078,92.434,92.054,91.81,91.524,91.214,91.031,90.936,92.235,91.688,91.518,91.416,90.337,89.802,89.363,89.032,87.645,87.592,86.832,86.548,85.417,85.283,84.175,83.594,82.844,82.422,81.555,81.55,79.914,79.608,79.105,78.958,77.563,77.007,76.414,76.204,74.508,74.231,73.839,73.198,71.526,71.373,70.778,70.615,69.574,69.128,68.069,67.734,66.521,66.527,66.316,66.276,65.589,65.78,66.279,65.837,64.124,63.479,61.72,62.35,61.789,61.462,60.883,60.816,60.065,59.718,58.926,58.78,58.135,57.51,57.355,57.129,56.435,56.44,54.657,54.528,54.133,54.055,53.325,53.364,53.207,53.168,51.991,51.653,51.281,51.2,50.071,49.61,49.324,49.365,49.182,49.106,47.688,47.699,46.901,46.684,45.483,45.478,44.606,44.526,44.291,44.257,43.416,43.259,42.428,42.357,41.47,41.397,40.749,40.519,40.096,39.802,39.446,39.35,38.742,38.622,37.922,37.906,37.159,36.907,36.088,36.045,34.526,34.22,32.624,32.257,31.611,30.786,30.12,30.012,28.818,28.754,28.474,28.108,27.874,27.365,26.695,26.571,25.699,25.731,25.618,25.539,25.371,25.212,24.279,23.772,23.644,23.452,23.447,23.454,22.826,22.489,21.994,21.889,21.874,21.83,21.246,21.233,21.225,21.236,21.015,20.931,20.879,20.6,19.769,19.631,19.511,19.435,18.263,18.154,17.931,17.931,17.928,17.111,17.111,17.111,16.596,16.596,16.345,16.219,16.219,16.219,16.076,16.005,16.005,16.005,15.984,15.973,15.973,15.973,15.484,15.24,15.24,15.24,14.788,14.562,14.562,14.562,14.562,14.441,14.441,14.441,14.441,14.58,14.65,14.65,14.65,14.65,14.353,14.353,14.353,14.353,14.057,14.057,14.057,14.057,14.28,14.28,14.28,14.28,14.54,14.54,14.54,14.54,14.093,14.093,14.093,14.093,14.427,14.427,14.427,14.427,14.273,14.273,14.273,14.273,13.826,13.826,13.826,13.826,13.774,13.774,13.774,13.774
"    General, Vocational & Higher Education",97.462,100.705,100.25,99.925,99.596,100.12,99.95,99.982,99.948,98.365,98.092,97.889,97.796,97.775,97.294,96.785,96.268,96.044,95.459,95.138,94.924,94.961,94.796,94.528,94.417,97,96.76,96.453,96.283,95.472,95.072,94.503,94.116,92.5,92.436,91.462,91.041,90.224,90.039,88.751,88.288,87.958,87.571,86.833,87.393,86.246,85.754,84.974,84.839,83.004,82.628,81.888,81.645,79.452,79.1,78.441,77.431,75.681,75.359,74.605,74.372,73.502,73.047,72.101,71.637,70.502,70.565,70.185,70.099,69.447,70.512,71.546,71.089,69.644,68.981,67.479,67.432,66.788,66.472,65.578,65.457,65.001,64.624,63.42,63.19,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
      Primary Education,86.811,100,100,100,100,100,100,100,100,99.856,99.856,99.856,99.856,100.602,100.602,100.602,100.602,100.602,100.602,100.602,100.602,100.602,100.602,100.602,100.602,100.602,100.602,100.602,100.602,100.602,100.602,100.602,100.602,100.602,100.602,100.602,100.602,100.602,100.602,100.602,100.602,100.602,100.602,100.602,104.625,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
      Secondary Education,93.033,100.565,100.565,100.565,100.565,100,100,100,100,99.957,99.957,99.957,99.957,101.116,101.116,101.116,101.116,101.103,101.103,101.103,101.103,101.07,101.07,101.07,101.07,100.544,100.544,100.544,101.085,100.765,100.765,100.765,101.318,101.172,101.172,101.172,101.172,99.663,99.663,98.136,98.136,98.056,98.056,98.056,103.936,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
      Post-Secondary (Non-Tertiary) Education,92.684,100.523,100.523,100.523,100.523,100,100,100,100,99.899,99.818,99.777,99.702,100.345,100.328,97.327,91.342,91.112,91.112,91.112,91.047,88.746,91.047,91.587,92.106,91.739,91.531,91.531,91.784,91.544,91.544,91.544,91.868,91.477,91.477,91.477,91.353,91.055,91.055,87.716,87.592,87.396,87.396,90.323,95.321,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
      Polytechnic Education,104.076,104.076,104.076,104.076,100.305,100.305,100.305,100.305,99.085,98.949,98.949,98.949,97.879,97.879,97.879,97.879,96.829,96.829,96.829,96.829,95.92,95.92,95.92,95.92,93.688,93.688,93.688,93.688,90.387,90.388,90.388,90.388,87.129,87.129,87.129,87.129,83.772,83.772,83.772,83.772,80.536,80.536,80.536,80.536,79.32,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
      Other Education,98.869,100.54,99.914,99.466,99.306,100.141,99.908,99.952,100,97.913,97.551,97.283,97.256,97.002,96.356,95.926,95.832,95.552,94.763,94.33,94.127,94.376,93.958,93.551,93.551,97.113,96.808,96.394,96.379,95.429,94.917,94.187,93.944,91.899,91.818,90.57,90.354,89.442,89.205,87.802,87.521,87.112,86.616,85.563,85.464,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
    Private Tuition & Other Educational Courses,103.971,102.313,101.974,101.686,101.636,100.022,100.006,100.011,99.961,95.833,94.367,94.217,93.921,89.309,88.779,88.613,88.478,87.015,86.225,85.71,85.399,84.453,83.839,83.821,83.754,82.516,81.356,81.451,81.484,79.947,79.199,78.963,78.714,77.656,77.619,77.208,77.132,75.511,75.455,74.616,73.846,72.454,71.974,70.927,70.048,67.644,67.624,67.554,67.386,66.617,65.785,65.389,65.217,64.15,63.983,63.977,63.833,62.194,62.334,61.959,61.889,60.667,60.409,59.152,58.985,57.646,57.609,57.619,57.619,56.874,55.926,55.724,55.285,52.932,52.357,50.234,52.07,51.593,51.452,51.382,51.409,50.114,49.972,49.807,49.794,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
    School Textbooks & Study Guides,102.014,100.634,100.634,100.765,100.765,100.583,99.905,99.905,99.608,99.077,98.669,98.356,97.779,97.298,96.594,95.958,95.958,95.958,96.101,96.158,96.158,96.123,96.149,96.2,96.2,96.2,95.529,95.727,95.727,96.306,96.306,96.131,96.131,96.557,96.557,95.873,95.873,95.75,95.75,95.816,95.816,95.416,95.416,94.667,94.667,94.697,94.598,94.4,94.4,93.113,92.955,92.752,92.752,92.752,92.492,92.232,92.232,92.169,91.403,91.088,91.097,89.537,86.93,86.739,86.739,86.107,85.585,85.763,86.064,85.741,84.328,83.773,83.738,83.417,81.861,79.436,79.436,79.359,77.157,76.762,76.657,76.338,74.567,74.353,74.262,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
  Miscellaneous Goods & Services,100.809,100.075,99.436,99.672,100.044,99.904,99.885,99.922,100.289,98.99,99.033,98.679,98.038,96.321,95.638,95.597,95.583,95.132,95.041,95.292,95.391,95.283,95.346,95.487,96.696,96.749,96.974,96.841,96.83,96.524,96.769,96.688,96.058,95.254,95.711,95.745,95.446,95.058,95.286,95.644,95.586,94.934,95.308,95.287,95.171,95.236,95.561,95.471,94.371,93.8,93.989,94.082,93.814,92.812,92.262,91.696,91.704,91.38,91.267,90.967,90.903,90.755,90.291,90.018,89.916,89.783,89.582,89.53,89.6,89.544,89.592,89.246,89.147,88.758,88.585,86.442,86.483,86.311,85.818,85.268,85.082,84.415,84.29,84.007,81.753,80.324,80.554,80.642,78.741,76.861,76.714,74.747,72.654,71.06,71.236,72.699,71.575,71.845,72.263,72.128,71.242,70.291,69.61,69.472,69.061,68.574,68.483,68.504,68.039,67.801,67.501,67.339,66.934,66.658,66.032,66,66.08,65.825,65.204,65.233,65.13,64.857,64.234,64.446,64.421,64.349,63.807,63.68,63.018,62.767,62.082,61.925,61.023,59.832,57.812,57.679,57.542,57.565,56.3,56.282,55.322,53.863,53.604,53.441,52.215,52.102,51.975,51.862,50.592,50.208,50.111,50.097,49.898,49.769,49.772,49.712,47.877,46.898,46.902,46.915,46.879,46.736,46.778,46.697,46.826,46.63,46.76,46.755,44.605,43.158,43.235,43.233,42.645,41.152,41.168,41.109,40.629,39.825,39.672,38.711,37.892,37.589,36.882,36.06,35.128,33.924,33.713,33.497,33.461,33.212,33.209,33.114,33.092,32.999,31.919,31.833,31.754,31.539,31.482,31.362,31.39,31.339,31.362,30.746,29.758,29.44,29.273,29.146,26.967,25.556,25.318,24.858,24.528,24.159,22.266,22.193,22.121,22.026,21.921,21.883,21.846,21.85,21.847,21.843,21.579,21.023,21.059,21.054,20.789,20.627,20.592,20.26,19.646,19.601,19.592,19.535,19.547,19.511,19.469,19.456,19.487,19.357,19.136,19.122,19.12,18.92,18.824,18.821,18.853,19.098,19.095,19.094,19.094,19.094,19.095,19.094,19.109,19.109,19.099,19.099,19.113
    Personal Care,100.805,100.173,99.879,99.488,100.519,99.917,100.026,99.844,100.213,99.214,99.078,98.298,98.24,96.581,96.021,95.141,94.443,93.75,93.31,94.108,94.591,94.818,95.045,95.228,96.105,95.489,95.501,95.226,95.232,94.743,94.983,94.567,94.77,94.249,95.195,95.108,94.91,94.913,95.835,96.417,96.068,95.369,96.102,96.01,95.805,95.859,96.266,96.158,96.173,96.203,96.257,96.3,96.259,95.566,94.99,94.54,94.951,95.034,94.912,94.374,94.394,94.208,93.601,93.458,93.536,93.074,92.975,92.886,93.345,93.258,92.922,92.359,92.306,91.98,91.644,89.738,89.734,89.537,89.208,89.256,89.146,88.987,88.734,88.615,89.203,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
      Hairdressing & Personal Grooming Services,102.14,101.356,101.016,100.994,100.913,100.103,100.135,99.76,100.002,97.584,97.285,96.899,96.962,94.4,94.011,92.947,92.59,92.412,92.701,92.701,92.558,92.506,92.481,92.43,92.409,92.368,92.182,91.964,91.95,91.306,91.306,91.681,91.547,91.419,91.687,91.621,91.496,91.187,91.229,90.961,90.794,90.739,90.691,90.68,90.585,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
      Electric Appliances For Personal Care,89.47,89.603,95.73,96.819,98.3,100.451,100.992,100.009,98.549,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
"      Other Appliances, Articles & Products For Personal Care",100.077,99.547,99.063,98.306,100.263,99.74,99.899,99.909,100.452,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
    Alcoholic Beverages & Tobacco,105.172,101.207,101.806,101.385,99.755,100.041,99.718,100.149,100.092,98.614,98.621,98.415,94.138,89.005,88.731,88.804,87.703,87.355,87.412,87.616,87.572,87.578,87.457,87.617,87.579,87.947,88.515,88.511,88.705,88.645,88.855,89.015,85.644,83.68,83.778,84.17,83.663,83.644,83.59,83.625,83.466,83.155,83.417,83.63,83.483,83.57,83.532,83.962,79.269,77.657,78.143,78.292,77.717,77.672,77.642,77.703,77.274,77.182,77.204,77.137,76.748,76.603,76.472,76.359,75.809,75.966,75.964,76.106,75.805,75.675,75.601,75.632,75.205,75.209,75.177,72.806,72.736,72.735,72.726,72.001,71.709,71.718,71.672,71.654,65.916,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
      Alcoholic Beverages,99.477,98.799,100.309,99.248,98.424,100.104,99.289,100.375,100.232,102.235,102.264,101.455,98.311,98.238,97.163,97.452,95.734,95.673,95.896,96.693,96.52,96.544,96.068,96.695,96.549,97.992,100.214,99.609,100.357,100.239,101.178,101.562,101.416,102.344,102.805,104.697,103.669,103.965,103.71,104.088,104.919,103.452,104.687,105.691,105,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
      Tobacco,108.913,102.789,102.789,102.789,100.629,100,100,100,100,97.372,97.372,97.372,92.707,85.839,85.839,85.839,84.948,84.503,84.503,84.503,84.503,84.503,84.503,84.503,84.503,84.503,84.503,84.706,84.709,84.703,84.716,84.815,80.614,77.897,77.897,77.884,77.52,77.418,77.418,77.362,76.94,76.94,76.94,76.94,76.94,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
    Other Personal Effects,98.699,99.82,97.094,97.035,97.805,98.898,99.114,101.451,100.537,99.331,100.009,99.49,100.322,100.302,98.854,99.834,99.768,99.755,99.982,96.686,96.676,95.417,95.247,95.395,100.344,101.257,101.96,101.97,101.693,101.23,101.734,102.394,103.002,102.788,102.365,102.325,101.727,101.172,99.065,99.345,100.22,98.709,98.429,98.401,98.755,99.072,100.101,99.581,99.647,98.866,99.066,99.648,99.276,98.936,99.594,99.219,99.258,99.397,99.1,99.083,99.458,100.067,99.526,98.492,98.535,98.967,97.977,97.973,97.433,97.617,99.129,99.009,99.173,97.735,97.764,95.63,96.191,95.499,94.675,93.949,93.987,92.864,93.083,91.03,91.028,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
